# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
3276.0000 M47$52 10000 74 156.0000 s46 p104 57 N s46->s29->s2->c106->s32->c231->c168->s44->s88->s79->s49->s63->c253->s75->s92->c164->s16->c221->s10->s3->s34->s24->s54->s78->c243->c113->c144->s50->c247->s51->s72->c182->s98->c180->s67->s35->c215->s0->s9->s59->s28->s91->c190->c189->s93->s18->s65->s45->s86->s60->s7->c254->s42->s30->s84->s20->s71->s58->c145->c176->s57->c121->c208->s81->s90->c157->c111->c152->s15->s48->c233->c207->c149->c109->p104
3276.0000 M9$53 10000 41 96.0000 s8 p104 58 N s8->c146->s35->s67->s0->s9->s59->s28->s91->c190->c189->s93->s18->s65->s45->s86->s60->s7->c254->s42->s30->s84->s20->s71->s58->c145->c176->s57->c121->c208->s81->s90->c157->c111->c152->s15->s48->c233->c207->c149->c109->p104
3276.0000 M14$54 10000 22 36.0000 s13 p104 59 N s13->s42->s30->s84->s20->s71->s58->c145->c176->s57->c121->c208->s90->c157->c111->c152->s15->s48->c233->c207->c149->c109->p104
3286.6000 M16$54 10000 30 46.6000 s15 p101 59 N s15->s48->c152->c233->c111->s90->c166->c229->c190->c145->s20->s84->s30->s42->s13->c254->s7->s60->s86->s45->s65->c224->c232->s4->s38->s19->c107->c130->c218->c140->p101
3300.0000 M14$55 10000 11 0.0000 s13 p101 60 N s13->s42->c254->s7->s60->s86->s45->c208->s73->s25->s40->p101
3300.0000 M29$55 10000 25 0.0000 s28 p101 60 N s28->s59->s0->s9->s67->c248->c159->c217->c184->c230->s71->s84->s20->s30->s42->s13->c254->s7->s60->s86->s45->c208->s73->s25->s40->p101
3300.0000 M38$55 10000 19 0.0000 s37 p103 60 N s37->s66->s83->s56->c119->c177->c238->c211->c185->c214->c135->c160->c228->c195->c139->c123->c148->c205->c194->p103
3300.0000 M42$55 10000 14 0.0000 s41 p101 60 N s41->s43->s61->c203->c161->c254->s7->s60->s86->s45->c208->s73->s25->s40->p101
3300.0000 M43$55 10000 11 0.0000 s42 p101 60 N s42->s13->c254->s7->s60->s86->s45->c208->s73->s25->s40->p101
3300.8000 M2$55 10000 14 0.8000 s1 p100 59 N s1->c147->c154->c216->c148->c123->c195->c139->c191->c136->c163->c228->c135->c160->p100
3302.0000 M20$55 10000 8 2.0000 s19 p101 59 N s19->s38->s4->c107->c130->c186->c196->s40->p101
3302.0000 M23$55 10000 10 2.0000 s22 p101 59 N s22->c232->s4->s38->s19->c107->c130->c186->c196->s40->p101
3305.0000 M37$53 10000 16 125.0000 s36 p104 57 N s36->c141->c126->s23->c244->c192->c230->s67->s0->s9->s59->s28->s89->c121->c166->c149->p104
3305.0000 M4$54 10000 22 65.0000 s3 p104 58 N s3->s10->s34->s24->s54->s78->c144->s50->c247->c223->s51->s72->c230->s67->s0->s9->s59->s28->s89->c121->c166->c149->p104
3305.0000 M15$54 10000 16 65.0000 s14 p104 58 N s14->s23->c126->c244->c192->c172->c230->s67->s0->s9->s59->s28->s89->c121->c166->c149->p104
3305.0000 M27$54 10000 18 65.0000 s26 p104 58 N s26->c112->c141->c126->s23->c244->c192->c217->c230->s67->s0->s9->s59->s28->s89->c121->c166->c149->p104
3305.0000 M7$54 10000 37 65.0000 s6 p104 58 N s6->s77->c204->s49->s79->s63->s88->s76->c147->c253->s75->s92->c164->s16->c221->s10->s3->s34->s24->s54->s78->c144->s50->c247->c223->s51->s72->c230->s67->s0->s9->s59->s28->s89->c121->c166->c149->p104
3328.3000 M28$54 10000 46 88.3000 s27 p100 58 N s27->c172->c244->s23->s14->c131->c144->s50->c113->c223->s10->s3->s34->c118->c183->s87->s94->c204->s69->s44->s88->s79->c222->c181->s77->c154->c240->s83->s37->s66->s56->c119->c177->c238->c211->c185->c214->c135->c160->c228->c195->c139->c123->c148->c191->c188->p100
3328.3000 M7$55 10000 23 28.3000 s6 p100 59 N s6->s77->c154->c240->s83->s37->s66->s56->c119->c177->c238->c211->c185->c214->c135->c160->c228->c195->c139->c123->c148->c191->c188->p100
3330.2000 M45$55 10000 33 30.2000 s44 p103 59 N s44->s88->s79->s49->s63->s76->c222->c181->s77->c154->c240->s83->s37->s66->s56->c119->c177->c238->c211->c185->c214->c135->c160->c228->c195->c139->c123->c148->c191->c188->c163->c136->c194->p103
3335.3000 M22$54 10000 40 95.3000 s21 p103 58 N s21->c245->c180->c202->s70->s35->s67->s0->s9->s59->s28->s91->c248->c175->c215->c142->s74->c115->c120->c236->c146->c108->c122->c235->c128->c250->c197->c209->c114->c132->c173->c211->c135->c163->c216->c148->c123->c195->c139->c136->p103
3335.3000 M23$54 10000 44 95.3000 s22 p103 58 N s22->c224->c105->s21->c245->c162->c180->c202->s70->s35->s67->s0->s9->s59->s28->s91->c248->c175->c215->c142->s74->c115->c120->c236->c146->c108->c122->c235->c128->c250->c197->c209->c114->c132->c173->c211->c135->c163->c216->c148->c123->c195->c139->c136->p103
3336.8000 M13$53 10000 57 156.8000 s12 p101 57 N s12->c147->c181->c110->s79->s49->s63->c253->s75->s92->c221->s3->s10->s34->s24->s54->s78->c144->c131->c234->s14->s23->c126->c192->c172->c244->s27->c184->s80->s99->s39->c152->c233->c111->c229->c190->c145->c176->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->s65->c121->s4->s38->c130->c252->c140->c196->s40->p101
3336.8000 M24$55 10000 37 36.8000 s23 p101 59 N s23->s14->c126->c192->c172->c244->s27->c184->s80->s99->s39->c152->c233->c111->c229->c190->c145->c176->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->s65->c121->s4->s38->c130->c252->c140->c196->s40->p101
3336.8000 M4$55 10000 46 36.8000 s3 p101 59 N s3->s10->s34->s24->s54->s78->c144->c131->c234->s14->s23->c126->c192->c172->c244->s27->c184->s80->s99->s39->c152->c233->c111->c229->c190->c145->c176->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->s65->c121->s4->s38->c130->c252->c140->c196->s40->p101
3336.8000 M28$55 10000 31 36.8000 s27 p101 59 N s27->c184->s80->s99->s39->c152->c233->c111->c229->c190->c145->c176->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->s65->c121->s4->s38->c130->c252->c140->c196->s40->p101
3337.0000 M32$55 10000 35 37.0000 s31 p103 59 N s31->c150->s88->s79->s49->c222->c181->c240->s83->s37->s66->s56->c238->c110->c185->c116->c173->c132->c211->c135->c160->c228->c177->c241->c214->c188->c163->c195->c139->c123->c148->c191->c216->c194->c136->p103
3342.3000 M25$55 10000 38 42.3000 s24 p100 59 N s24->s34->s10->s3->s78->s54->c144->s50->c113->c253->s75->s92->c246->c164->c221->c204->s69->s44->s88->s79->s49->c222->c181->c240->s83->s37->s66->s56->c238->c110->c185->c116->c173->c132->c211->c135->c160->c228->p100
3342.3000 M11$55 10000 38 42.3000 s10 p100 59 N s10->s3->s34->s24->s54->s78->c144->s50->c113->c253->s75->s92->c246->c164->c221->c204->s69->s44->s88->s79->s49->c222->c181->c240->s83->s37->s66->s56->c238->c110->c185->c116->c173->c132->c211->c135->c160->c228->p100
3351.6000 M22$53 10000 29 171.6000 s21 p102 57 N s21->c245->c162->c214->s62->c249->c108->c122->c250->c128->c120->c236->c241->s56->s83->s37->s66->c154->c240->c150->s77->c204->s79->s49->s63->s88->s44->s69->c168->p102
3351.6000 M13$54 10000 11 111.6000 s12 p102 58 N s12->c147->c181->c110->s79->s49->s63->s88->s44->s69->c168->p102
3351.6000 M5$54 10000 37 111.6000 s4 p102 58 N s4->c220->s65->s93->c189->c190->s89->s28->s59->s0->s9->s67->c230->s72->s51->c247->s50->c144->c113->c223->s54->s24->s34->s10->s3->c118->s92->s75->c253->s63->s79->s49->s76->s88->s44->s69->c168->p102
3351.6000 M50$54 10000 7 111.6000 s49 p102 58 N s49->s79->s63->s88->s44->s69->c168->p102
3351.6000 M45$54 10000 4 111.6000 s44 p102 58 N s44->s88->c222->c168->p102
3351.6000 M36$54 10000 27 111.6000 s35 p102 58 N s35->s67->c230->s72->s51->c247->s50->c144->c113->c223->s54->s24->s34->s10->s3->c118->s92->s75->c253->s63->s79->s49->s76->s88->s44->s69->c168->p102
3351.6000 M28$53 10000 31 171.6000 s27 p102 57 N s27->c192->c244->s23->s14->c126->c217->c172->c230->s72->s51->c223->c247->s50->c144->c243->s10->c221->s16->c164->s92->s75->c253->s63->s79->s49->s76->s88->s44->s69->c168->p102
3351.6000 M19$54 10000 35 111.6000 s18 p102 58 N s18->s93->c189->c190->s89->s28->s59->s0->s9->s67->c230->s72->s51->c247->s50->c144->c113->c223->s54->s24->s34->s10->s3->c118->s92->s75->c253->s63->s79->s49->s76->s88->s44->s69->c168->p102
3351.6000 M40$54 10000 42 111.6000 s39 p102 58 N s39->c157->s90->c229->c208->c121->s57->c176->s71->s84->c190->s89->s28->s59->s0->s9->s67->c230->s72->s51->c247->s50->c144->c113->c223->s54->s24->s34->s10->s3->c118->s92->s75->c253->s63->s79->s49->s76->s88->s44->s69->c168->p102
3351.6000 M18$54 10000 45 111.6000 s17 p102 58 N s17->c107->c196->c219->c138->s40->s25->s73->c174->s45->s65->s93->c189->c190->s89->s28->s59->s0->s9->s67->c230->s72->s51->c247->s50->c144->c113->c223->s54->s24->s34->s10->s3->c118->s92->s75->c253->s63->s79->s49->s76->s88->s44->s69->c168->p102
3351.6000 M35$54 10000 16 111.6000 s34 p102 58 N s34->s10->c221->s16->c164->s92->s75->c253->s63->s79->s49->s76->s88->s44->s69->c168->p102
3351.6000 M26$54 10000 39 111.6000 s25 p102 58 N s25->s73->c174->s45->s65->s93->c189->c190->s89->s28->s59->s0->s9->s67->c230->s72->s51->c247->s50->c144->c113->c223->s54->s24->s34->s10->s3->c118->s92->s75->c253->s63->s79->s49->s76->s88->s44->s69->c168->p102
3352.8000 M30$54 10000 5 112.8000 s29 p102 58 N s29->s2->s46->s11->c179->p102
3352.8000 M6$51 10000 7 292.8000 s5 p102 55 N s5->c213->s2->s29->s46->s11->c179->p102
3352.8000 M6$54 10000 7 112.8000 s5 p102 58 N s5->c213->s2->s29->s46->s11->c179->p102
3353.8000 M2$53 10000 30 173.8000 s1 p101 57 N s1->c240->c214->c241->s56->s83->s37->s66->c119->c177->c238->c142->c116->c236->c120->c115->c128->c250->c108->c122->c193->c245->s19->s38->s4->c121->c130->c140->c196->s40->p101
3360.0000 M7$56 10000 29 0.0000 s6 p100 60 N s6->s77->c147->c177->c240->s83->s37->s66->s56->c119->c146->c236->c115->c250->c108->c122->c235->s74->c215->c197->c128->c120->c238->c116->c173->c132->c209->c211->c241->p100
3360.0000 M14$56 10000 13 0.0000 s13 p101 60 N s13->s42->c254->c203->s7->s60->s86->s45->c171->c218->s73->s25->s40->p101
3360.0000 M18$56 10000 9 0.0000 s17 p101 60 N s17->c225->c198->c206->c252->c219->c226->c196->s40->p101
3360.0000 M21$56 10000 15 0.0000 s20 p101 60 N s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->c171->c218->s73->s25->s40->p101
3360.0000 M23$56 10000 11 0.0000 s22 p101 60 N s22->c202->c245->s19->s38->s4->c193->c130->c140->c196->s40->p101
3361.9000 M12$56 10000 2 1.9000 s11 p102 59 N s11->c168->p102
3361.9000 M47$56 10000 3 1.9000 s46 p102 59 N s46->s11->c168->p102
3362.2000 M1$56 10000 23 2.2000 s0 p101 59 N s0->s9->s59->s28->s91->c248->c184->s71->s84->s20->s30->s42->s13->c161->s7->s60->s86->s45->c218->c171->s73->s25->s40->p101
3369.4000 M30$55 10000 36 69.4000 s29 p100 58 N s29->s2->s46->s11->c179->p102->c168->c151->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M10$55 10000 57 69.4000 s9 p100 58 N s9->s0->s59->s28->s91->c248->c159->c217->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M22$55 10000 78 69.4000 s21 p100 58 N s21->c162->s22->c220->s38->s4->s19->c107->c252->c130->c140->p101->s40->s25->s73->c174->s45->s86->s60->s7->c254->s42->s30->s84->s20->s71->s58->c145->c230->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M1$55 10000 57 69.4000 s0 p100 58 N s0->s9->s59->s28->s91->c248->c159->c217->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M34$54 10000 50 129.4000 s33 p100 57 N s33->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M25$56 10000 35 9.4000 s24 p100 59 N s24->s34->c183->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M21$55 10000 56 69.4000 s20 p100 58 N s20->s84->s30->s58->s71->c145->c230->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M16$55 10000 63 69.4000 s15 p100 58 N s15->s48->c233->c152->c111->c229->c190->c145->s20->s84->s30->s58->s71->c230->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M12$55 10000 36 69.4000 s11 p100 58 N s11->s46->s29->s2->c179->p102->c168->c151->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M3$55 10000 36 69.4000 s2 p100 58 N s2->s29->s46->s11->c179->p102->c168->c151->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M15$55 10000 44 69.4000 s14 p100 58 N s14->c234->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M15$56 10000 45 9.4000 s14 p100 59 N s14->s23->c234->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M27$55 10000 46 69.4000 s26 p100 58 N s26->c141->c234->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3369.4000 M26$55 10000 66 69.4000 s25 p100 58 N s25->s73->c174->c208->s45->s86->s60->s7->c254->s42->s30->s84->s20->s71->s58->c145->c230->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->c181->c240->s83->s37->s66->s56->c119->c146->c236->c128->c120->c238->c116->c211->c241->c160->c135->c163->c228->c209->p100
3381.3000 M13$55 10000 35 81.3000 s12 p101 58 N s12->c147->s1->c154->c110->c240->s83->s37->s66->s56->c177->c238->c211->c132->c173->c116->c236->c120->c115->c128->c250->c165->c232->s21->c220->c224->s22->c202->s4->s38->s19->c245->c130->c138->c193->p101
3381.3000 M9$56 10000 15 21.3000 s8 p101 59 N s8->c165->c232->s21->c220->c224->s22->c202->s4->s38->s19->c245->c130->c138->c193->p101
3381.3000 M9$55 10000 15 81.3000 s8 p101 58 N s8->c165->c232->s21->c220->c224->s22->c202->s4->s38->s19->c245->c130->c138->c193->p101
3383.2000 M50$56 10000 44 23.2000 s49 p101 59 N s49->s79->s63->s88->s44->s69->c118->s94->s87->c183->s34->s10->s3->s78->s24->s54->c243->s50->c144->c204->c131->s14->s23->c244->c172->c126->s33->c159->c190->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->c218->c203->s73->s25->s40->p101
3383.2000 M45$56 10000 40 23.2000 s44 p101 59 N s44->s69->c118->s94->s87->c183->s34->s10->s3->s78->s24->s54->c243->s50->c144->c204->c131->s14->s23->c244->c172->c126->s33->c159->c190->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->c218->c203->s73->s25->s40->p101
3383.2000 M4$56 10000 35 23.2000 s3 p101 59 N s3->s10->s34->s24->s54->s78->c253->c243->s50->c144->c204->c131->s14->s23->c244->c172->c126->s33->c159->c190->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->c218->c203->s73->s25->s40->p101
3383.2000 M3$54 10000 47 143.2000 s2 p101 57 N s2->s29->s46->s11->c179->p102->c168->c151->s44->s69->c118->s94->s87->c183->c231->c124->s78->s34->s10->s3->c113->c144->c204->c131->s14->s23->c244->c172->c126->s33->c159->c190->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->c218->c203->s73->s25->s40->p101
3383.2000 M35$56 10000 34 23.2000 s34 p101 59 N s34->s10->s3->s78->s24->s54->c243->s50->c144->c204->c131->s14->s23->c244->c172->c126->s33->c159->c190->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->c218->c203->s73->s25->s40->p101
3383.2000 M6$55 10000 49 83.2000 s5 p101 58 N s5->c213->s2->s29->s46->s11->c179->p102->c168->c151->s44->s69->c118->s94->s87->c183->c231->c124->s78->s34->s10->s3->c113->c144->c204->c131->s14->s23->c244->c172->c126->s33->c159->c190->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->c218->c203->s73->s25->s40->p101
3383.2000 M6$52 10000 49 263.2000 s5 p101 55 N s5->c213->s2->s29->s46->s11->c179->p102->c168->c151->s44->s69->c118->s94->s87->c183->c231->c124->s78->s34->s10->s3->c113->c144->c204->c131->s14->s23->c244->c172->c126->s33->c159->c190->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->c218->c203->s73->s25->s40->p101
3383.2000 M6$53 10000 49 203.2000 s5 p101 56 N s5->c213->s2->s29->s46->s11->c179->p102->c168->c151->s44->s69->c118->s94->s87->c183->c231->c124->s78->s34->s10->s3->c113->c144->c204->c131->s14->s23->c244->c172->c126->s33->c159->c190->s20->s84->s30->s42->s13->c161->s7->s60->s86->s45->c218->c203->s73->s25->s40->p101
3389.2000 M13$56 10000 4 29.2000 s12 p103 59 N s12->c154->s1->c147->p103
3389.2000 M49$55 10000 43 89.2000 s48 p103 58 N s48->s15->c233->c152->c111->c229->c190->c145->s20->s84->s30->s58->s71->c230->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M5$55 10000 53 89.2000 s4 p103 58 N s4->s38->s19->c107->c130->c186->c196->s40->s25->s73->c174->s45->s86->s60->s7->c254->s42->s30->s84->s20->s71->s58->c145->c230->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M33$55 10000 19 89.2000 s32 p103 58 N s32->c178->c213->s2->s29->s46->s11->c179->p102->c168->c151->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M33$54 10000 19 149.2000 s32 p103 57 N s32->c178->c213->s2->s29->s46->s11->c179->p102->c168->c151->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M28$56 10000 31 29.2000 s27 p103 59 N s27->c192->c244->c172->c126->s23->s14->c131->c234->c141->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M19$55 10000 45 89.2000 s18 p103 58 N s18->s93->s65->s45->s86->s60->s7->c254->s42->s30->s84->s20->s71->s58->c145->c230->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M32$56 10000 13 29.2000 s31 p103 59 N s31->s52->s95->c150->c151->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M44$55 10000 43 89.2000 s43 p103 58 N s43->s41->s61->c203->c161->c254->s42->s30->s84->s20->s71->s58->c145->c230->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M12$54 10000 16 149.2000 s11 p103 57 N s11->s46->s29->s2->c179->p102->c168->c151->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M47$54 10000 15 149.2000 s46 p103 57 N s46->s29->s2->c179->p102->c168->c151->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M40$55 10000 43 89.2000 s39 p103 58 N s39->c207->s90->s81->c111->c229->c190->c145->s20->s84->s30->s58->s71->c230->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.2000 M11$56 10000 16 29.2000 s10 p103 59 N s10->s3->s34->c183->s87->s94->c118->s69->s44->s88->s79->s49->c177->s6->s77->c147->p103
3389.5000 M49$56 10000 18 29.5000 s48 p101 59 N s48->s15->c111->c233->c169->c166->s13->c161->s7->s60->s86->s45->c218->c248->c171->s73->s25->s40->p101
3389.5000 M16$56 10000 18 29.5000 s15 p101 59 N s15->s48->c111->c233->c169->c166->s13->c161->s7->s60->s86->s45->c218->c248->c171->s73->s25->s40->p101
3391.1000 M8$55 10000 32 91.1000 s7 p102 58 N s7->c254->s42->s30->s84->s20->s71->s58->c145->c230->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->c124->c183->p102
3391.1000 M34$55 10000 23 91.1000 s33 p102 58 N s33->c184->s27->c172->c192->c126->s23->s14->c131->c204->c144->s50->c243->s54->s24->s34->c178->c231->s87->s94->c118->c124->c183->p102
